     0.0381     0.0701     0.0000  0.10825759E-005  0.10824486E-005  0.10807564E-005  0.10806293E-005  0.10367185E-005  0.10365967E-005
     0.0381     0.1052     0.0000  0.57361543E-006  0.57385002E-006  0.57219684E-006  0.57243085E-006  0.53837518E-006  0.53859537E-006
     0.0381     0.1403     0.0000  0.16491248E-005  0.16435565E-005  0.16415587E-005  0.16360160E-005  0.14681330E-005  0.14631758E-005
     0.0381     0.1754     0.0000  0.17567767E-004  0.17621034E-004  0.17507823E-004  0.17560909E-004  0.16103614E-004  0.16152443E-004
     0.0381     0.2104     0.0000  0.14001811E-003  0.14010705E-003  0.13976992E-003  0.13985870E-003  0.13377348E-003  0.13385845E-003
     0.0381     0.2455     0.0000  0.53720629E-004  0.53789607E-004  0.53650707E-004  0.53719596E-004  0.51946103E-004  0.52012803E-004
     0.0381     0.2806     0.0000  0.33653614E-004  0.33705076E-004  0.33610906E-004  0.33662303E-004  0.32569094E-004  0.32618898E-004
     0.0381     0.3157     0.0000  0.12202104E-003  0.12203796E-003  0.12184026E-003  0.12185716E-003  0.11744827E-003  0.11746456E-003
     0.0381     0.3507     0.0000  0.19927593E-003  0.19923806E-003  0.19882363E-003  0.19878584E-003  0.18799834E-003  0.18796262E-003
     0.0381     0.3858     0.0000  0.12203873E-003  0.12202027E-003  0.12185793E-003  0.12183949E-003  0.11746530E-003  0.11744753E-003
     0.0381     0.4209     0.0000  0.33706132E-004  0.33652551E-004  0.33663357E-004  0.33609845E-004  0.32619920E-004  0.32568065E-004
     0.0381     0.4559     0.0000  0.53790628E-004  0.53719586E-004  0.53720615E-004  0.53649666E-004  0.52013790E-004  0.51945094E-004
     0.0381     0.4910     0.0000  0.14010794E-003  0.14001713E-003  0.13985959E-003  0.13976894E-003  0.13385930E-003  0.13377254E-003
     0.0381     0.5261     0.0000  0.17621474E-004  0.17567843E-004  0.17561347E-004  0.17507900E-004  0.16152845E-004  0.16103684E-004
     0.0381     0.5612     0.0000  0.16439676E-005  0.16487426E-005  0.16364252E-005  0.16411783E-005  0.14635417E-005  0.14677927E-005
     0.0381     0.5962     0.0000  0.57413871E-006  0.57332674E-006  0.57271883E-006  0.57190886E-006  0.53886632E-006  0.53810423E-006
     0.0381     0.6313     0.0000  0.10826572E-005  0.10823661E-005  0.10808375E-005  0.10805470E-005  0.10367964E-005  0.10365176E-005
     0.0381     0.6664     0.0000  0.23182180E-005  0.23179909E-005  0.23150824E-005  0.23148556E-005  0.22387148E-005  0.22384954E-005
     0.0763     0.0000     0.0000  0.40099696E-005  0.40095642E-005  0.40043520E-005  0.40039472E-005  0.38676619E-005  0.38672709E-005
     0.0763     0.0351     0.0000  0.34764967E-005  0.34762166E-005  0.34712605E-005  0.34709809E-005  0.33441071E-005  0.33438377E-005
     0.0763     0.0701     0.0000  0.28181776E-005  0.28187280E-005  0.28129107E-005  0.28134600E-005  0.26858919E-005  0.26864164E-005
     0.0763     0.1052     0.0000  0.30675671E-005  0.30906046E-005  0.30590326E-005  0.30820060E-005  0.28567358E-005  0.28781900E-005
     0.0763     0.1403     0.0000  0.78815260E-005  0.79558763E-005  0.78574303E-005  0.79315533E-005  0.72892202E-005  0.73579829E-005
     0.0763     0.1754     0.0000  0.44909118E-003  0.44934722E-003  0.44788265E-003  0.44813800E-003  0.41918728E-003  0.41942628E-003
     0.0763     0.2104     0.0000  0.41153695E-003  0.41199759E-003  0.41017768E-003  0.41063680E-003  0.37827111E-003  0.37869452E-003
     0.0763     0.2455     0.0000  0.97611716E-004  0.12938855E-003  0.96970493E-004  0.12853858E-003  0.82791297E-004  0.10974344E-003
     0.0763     0.2806     0.0000  0.32110950E-003  0.33261970E-003  0.32002342E-003  0.33149469E-003  0.29456725E-003  0.30512604E-003
     0.0763     0.3157     0.0000  0.34161057E-003  0.34386956E-003  0.34087394E-003  0.34312806E-003  0.32320591E-003  0.32534320E-003
     0.0763     0.3507     0.0000  0.21378383E-003  0.21382242E-003  0.21328812E-003  0.21332661E-003  0.20143486E-003  0.20147122E-003
     0.0763     0.3858     0.0000  0.34386978E-003  0.34161373E-003  0.34312828E-003  0.34087709E-003  0.32534340E-003  0.32320889E-003
     0.0763     0.4209     0.0000  0.33262232E-003  0.32111740E-003  0.33149729E-003  0.32003129E-003  0.30512833E-003  0.29457439E-003
     0.0763     0.4559     0.0000  0.12944686E-003  0.97631731E-004  0.12859653E-003  0.96990389E-004  0.10979324E-003  0.82808524E-004
     0.0763     0.4910     0.0000  0.41199921E-003  0.41153336E-003  0.41063842E-003  0.41017411E-003  0.37869603E-003  0.37826783E-003
     0.0763     0.5261     0.0000  0.44934791E-003  0.44908888E-003  0.44813870E-003  0.44788035E-003  0.41942693E-003  0.41918514E-003
     0.0763     0.5612     0.0000  0.79560193E-005  0.78815677E-005  0.79316958E-005  0.78574719E-005  0.73581150E-005  0.72892586E-005
     0.0763     0.5962     0.0000  0.30912195E-005  0.30669570E-005  0.30826192E-005  0.30584242E-005  0.28787626E-005  0.28561676E-005
     0.0763     0.6313     0.0000  0.28191828E-005  0.28177228E-005  0.28139140E-005  0.28124567E-005  0.26868499E-005  0.26854584E-005
     0.0763     0.6664     0.0000  0.34766234E-005  0.34760886E-005  0.34713870E-005  0.34708530E-005  0.33442290E-005  0.33437145E-005
     0.1144     0.0000     0.0000  0.57254182E-005  0.57247616E-005  0.57154415E-005  0.57147861E-005  0.54742628E-005  0.54736350E-005
     0.1144     0.0351     0.0000  0.59396364E-005  0.59396546E-005  0.59285368E-005  0.59285550E-005  0.56608563E-005  0.56608737E-005
     0.1144     0.0701     0.0000  0.70783499E-005  0.70879378E-005  0.70618599E-005  0.70714256E-005  0.66676447E-005  0.66766763E-005
     0.1144     0.1052     0.0000  0.77588941E-005  0.83957618E-005  0.77326590E-005  0.83673732E-005  0.71177323E-005  0.77019719E-005
     0.1144     0.1403     0.0000  0.64683323E-004  0.65335680E-004  0.64427056E-004  0.65076828E-004  0.58484840E-004  0.59074683E-004
     0.1144     0.1754     0.0000  0.26977021E-003  0.27396029E-003  0.26601348E-003  0.27014521E-003  0.19277860E-003  0.19577284E-003
     0.1144     0.2104     0.0000  0.96388331E-002  0.96592174E-002  0.94829184E-002  0.95029729E-002  0.65522079E-002  0.65660646E-002
     0.1144     0.2455     0.0000  0.72537551E-003  0.72575088E-003  0.72301610E-003  0.72339025E-003  0.66758082E-003  0.66792628E-003
     0.1144     0.2806     0.0000  0.67935082E-003  0.67970573E-003  0.67712961E-003  0.67748337E-003  0.62495800E-003  0.62528450E-003
     0.1144     0.3157     0.0000  0.58569883E-002  0.58636629E-002  0.57806677E-002  0.57872554E-002  0.42707378E-002  0.42756047E-002
     0.1144     0.3507     0.0000  0.27210047E-003  0.27223953E-003  0.27344805E-003  0.27358779E-003  0.31067861E-003  0.31083738E-003
     0.1144     0.3858     0.0000  0.58636486E-002  0.58569845E-002  0.57872413E-002  0.57806640E-002  0.42755955E-002  0.42707362E-002
     0.1144     0.4209     0.0000  0.67970588E-003  0.67935082E-003  0.67748351E-003  0.67712961E-003  0.62528463E-003  0.62495800E-003
     0.1144     0.4559     0.0000  0.72575133E-003  0.72537601E-003  0.72339070E-003  0.72301660E-003  0.66792668E-003  0.66758127E-003
     0.1144     0.4910     0.0000  0.96592310E-002  0.96388914E-002  0.95029862E-002  0.94829756E-002  0.65660710E-002  0.65522447E-002
     0.1144     0.5261     0.0000  0.27398568E-003  0.26977591E-003  0.27017022E-003  0.26601908E-003  0.19579067E-003  0.19278236E-003
     0.1144     0.5612     0.0000  0.65336191E-004  0.64685036E-004  0.65077338E-004  0.64428762E-004  0.59075142E-004  0.58486385E-004
     0.1144     0.5962     0.0000  0.83945484E-005  0.77602247E-005  0.83661639E-005  0.77339850E-005  0.77008586E-005  0.71189527E-005
     0.1144     0.6313     0.0000  0.70887562E-005  0.70775284E-005  0.70722420E-005  0.70610404E-005  0.66774472E-005  0.66668709E-005
     0.1144     0.6664     0.0000  0.59403456E-005  0.59389434E-005  0.59292447E-005  0.59278452E-005  0.56615322E-005  0.56601959E-005
     0.1525     0.0000     0.0000  0.11533717E-004  0.11532374E-004  0.11503560E-004  0.11502220E-004  0.10786478E-004  0.10785222E-004
     0.1525     0.0351     0.0000  0.13496840E-004  0.13502093E-004  0.13458759E-004  0.13463997E-004  0.12556773E-004  0.12561659E-004
     0.1525     0.0701     0.0000  0.20975064E-004  0.21164675E-004  0.20899050E-004  0.21087973E-004  0.19125385E-004  0.19298275E-004
     0.1525     0.1052     0.0000  0.55318148E-004  0.65371939E-004  0.54990530E-004  0.64984779E-004  0.47661285E-004  0.56323480E-004
     0.1525     0.1403     0.0000  0.56744755E-003  0.59775249E-003  0.55425834E-003  0.58385890E-003  0.33188704E-003  0.34961170E-003
     0.1525     0.1754     0.0000  0.72449564E-002  0.72521036E-002  0.71406797E-002  0.71477241E-002  0.51233574E-002  0.51284117E-002
     0.1525     0.2104     0.0000  0.10334069E-002  0.10336536E-002  0.10292646E-002  0.10295104E-002  0.93329905E-003  0.93352186E-003
     0.1525     0.2455     0.0000  0.25268623E-002  0.25274791E-002  0.25088044E-002  0.25094168E-002  0.21135864E-002  0.21141023E-002
     0.1525     0.2806     0.0000  0.86087692E-003  0.86118321E-003  0.86592016E-003  0.86622824E-003  0.10079333E-002  0.10082919E-002
     0.1525     0.3157     0.0000  0.45605412E-004  0.45638492E-004  0.45690136E-004  0.45723278E-004  0.47887401E-004  0.47922137E-004
     0.1525     0.3507     0.0000  0.62807784E-005  0.63001303E-005  0.62879857E-005  0.63073598E-005  0.64722789E-005  0.64922208E-005
     0.1525     0.3858     0.0000  0.45638531E-004  0.45605351E-004  0.45723317E-004  0.45690075E-004  0.47922177E-004  0.47887337E-004
     0.1525     0.4209     0.0000  0.86118462E-003  0.86087574E-003  0.86622966E-003  0.86591897E-003  0.10082935E-002  0.10079319E-002
     0.1525     0.4559     0.0000  0.25274842E-002  0.25268629E-002  0.25094218E-002  0.25088049E-002  0.21141064E-002  0.21135867E-002
     0.1525     0.4910     0.0000  0.10336552E-002  0.10334065E-002  0.10295119E-002  0.10292643E-002  0.93352327E-003  0.93329871E-003
     0.1525     0.5261     0.0000  0.72521267E-002  0.72448941E-002  0.71477469E-002  0.71406184E-002  0.51284297E-002  0.51233151E-002
     0.1525     0.5612     0.0000  0.59770373E-003  0.56751684E-003  0.58381117E-003  0.55432592E-003  0.34958203E-003  0.33192646E-003
     0.1525     0.5962     0.0000  0.65334415E-004  0.55356401E-004  0.64947476E-004  0.55028556E-004  0.56291132E-004  0.47694228E-004
     0.1525     0.6313     0.0000  0.21165829E-004  0.20973917E-004  0.21089124E-004  0.20897907E-004  0.19299328E-004  0.19124340E-004
     0.1525     0.6664     0.0000  0.13503545E-004  0.13495394E-004  0.13465445E-004  0.13457317E-004  0.12563011E-004  0.12555427E-004
     0.1906     0.0000     0.0000  0.68456335E-004  0.68448658E-004  0.67987902E-004  0.67980277E-004  0.57680122E-004  0.57673653E-004
     0.1906     0.0351     0.0000  0.87570440E-004  0.88055943E-004  0.86892492E-004  0.87374237E-004  0.72210491E-004  0.72610837E-004
     0.1906     0.0701     0.0000  0.12730149E-003  0.15306207E-003  0.12590117E-003  0.15137839E-003  0.97237670E-004  0.11691457E-003
     0.1906     0.1052     0.0000  0.57306384E-002  0.59120424E-002  0.54264305E-002  0.55982048E-002  0.19372693E-002  0.19985938E-002
     0.1906     0.1403     0.0000  0.10582759E-001  0.10601657E-001  0.10354925E-001  0.10373416E-001  0.64139115E-002  0.64253650E-002
     0.1906     0.1754     0.0000  0.12804084E-002  0.12806025E-002  0.12742138E-002  0.12744069E-002  0.11328731E-002  0.11330448E-002
     0.1906     0.2104     0.0000  0.93642793E-002  0.93654720E-002  0.92226746E-002  0.92238493E-002  0.65154499E-002  0.65162797E-002
     0.1906     0.2455     0.0000  0.25253168E-003  0.25255929E-003  0.25347895E-003  0.25350667E-003  0.27900676E-003  0.27903726E-003
     0.1906     0.2806     0.0000  0.18857123E-004  0.18858093E-004  0.18887170E-004  0.18888141E-004  0.19662314E-004  0.19663325E-004
     0.1906     0.3157     0.0000  0.37836343E-005  0.37838012E-005  0.37875684E-005  0.37877355E-005  0.38879508E-005  0.38881223E-005
     0.1906     0.3507     0.0000  0.13212444E-006  0.13245515E-006  0.13223124E-006  0.13256222E-006  0.13494392E-006  0.13528168E-006
     0.1906     0.3858     0.0000  0.37838843E-005  0.37835534E-005  0.37878187E-005  0.37874874E-005  0.38882077E-005  0.38878676E-005
     0.1906     0.4209     0.0000  0.18858339E-004  0.18856887E-004  0.18888388E-004  0.18886934E-004  0.19663582E-004  0.19662068E-004
     0.1906     0.4559     0.0000  0.25256070E-003  0.25253034E-003  0.25350808E-003  0.25347760E-003  0.27903882E-003  0.27900527E-003
     0.1906     0.4910     0.0000  0.93654948E-002  0.93642565E-002  0.92238717E-002  0.92226521E-002  0.65162956E-002  0.65154340E-002
     0.1906     0.5261     0.0000  0.12806040E-002  0.12804049E-002  0.12744084E-002  0.12742103E-002  0.11330461E-002  0.11328700E-002
     0.1906     0.5612     0.0000  0.10601824E-001  0.10582527E-001  0.10373579E-001  0.10354698E-001  0.64254705E-002  0.64137754E-002
     0.1906     0.5962     0.0000  0.59118842E-002  0.57308867E-002  0.55980538E-002  0.54266644E-002  0.19985335E-002  0.19373466E-002
     0.1906     0.6313     0.0000  0.15290868E-003  0.12743976E-003  0.15122669E-003  0.12603792E-003  0.11679738E-003  0.97343267E-004
     0.1906     0.6664     0.0000  0.88062080E-004  0.87564190E-004  0.87380326E-004  0.86886290E-004  0.72615897E-004  0.72205337E-004
     0.2288     0.0000     0.0000  0.27253688E-003  0.27278111E-003  0.28026208E-003  0.28051323E-003  0.66672949E-003  0.66732697E-003
     0.2288     0.0351     0.0000  0.22529972E-001  0.22593299E-001  0.21517421E-001  0.21577902E-001  0.87429321E-002  0.87675065E-002
     0.2288     0.0701     0.0000  0.90170380E-005  0.28642811E-004  0.92282751E-005  0.29313810E-004  0.18360894E-004  0.58323768E-004
     0.2288     0.1052     0.0000  0.12872586E-001  0.12897326E-001  0.13240186E-001  0.13265632E-001  0.31751656E-001  0.31812679E-001
     0.2288     0.1403     0.0000  0.16864227E-002  0.16866093E-002  0.16765204E-002  0.16767059E-002  0.14547893E-002  0.14549502E-002
     0.2288     0.1754     0.0000  0.10093876E-001  0.10094619E-001  0.99320828E-002  0.99328145E-002  0.68837240E-002  0.68842311E-002
     0.2288     0.2104     0.0000  0.21455350E-003  0.21454800E-003  0.21537113E-003  0.21536561E-003  0.23743208E-003  0.23742599E-003
     0.2288     0.2455     0.0000  0.14908364E-004  0.14904377E-004  0.14933507E-004  0.14929513E-004  0.15583348E-004  0.15579180E-004
     0.2288     0.2806     0.0000  0.40624567E-005  0.40611380E-005  0.40670494E-005  0.40657292E-005  0.41844471E-005  0.41830888E-005
     0.2288     0.3157     0.0000  0.18988589E-005  0.18985147E-005  0.19005031E-005  0.19001585E-005  0.19423109E-005  0.19419588E-005
     0.2288     0.3507     0.0000  0.75929966E-007  0.75844004E-007  0.75985440E-007  0.75899415E-007  0.77392278E-007  0.77304660E-007
     0.2288     0.3858     0.0000  0.18985860E-005  0.18987876E-005  0.19002299E-005  0.19004317E-005  0.19420318E-005  0.19422380E-005
     0.2288     0.4209     0.0000  0.40612659E-005  0.40623268E-005  0.40658573E-005  0.40669193E-005  0.41832205E-005  0.41843133E-005
     0.2288     0.4559     0.0000  0.14904702E-004  0.14908045E-004  0.14929839E-004  0.14933188E-004  0.15579520E-004  0.15583014E-004
     0.2288     0.4910     0.0000  0.21454963E-003  0.21455190E-003  0.21536723E-003  0.21536952E-003  0.23742778E-003  0.23743030E-003
     0.2288     0.5261     0.0000  0.10094617E-001  0.10093829E-001  0.99328123E-002  0.99320368E-002  0.68842324E-002  0.68836949E-002
     0.2288     0.5612     0.0000  0.16866135E-002  0.16864210E-002  0.16767101E-002  0.16765186E-002  0.14549538E-002  0.14547877E-002
     0.2288     0.5962     0.0000  0.12897544E-001  0.12872451E-001  0.13265857E-001  0.13240048E-001  0.31813292E-001  0.31751398E-001
     0.2288     0.6313     0.0000  0.28492001E-004  0.90802825E-005  0.29159469E-004  0.92930015E-005  0.58016767E-004  0.18489703E-004
     0.2288     0.6664     0.0000  0.22591523E-001  0.22530738E-001  0.21576203E-001  0.21518149E-001  0.87667947E-002  0.87432065E-002
     0.2669     0.0000     0.0000  0.73787638E-002  0.73776916E-002  0.72309797E-002  0.72299290E-002  0.46156599E-002  0.46149892E-002
     0.2669     0.0351     0.0000  0.46814549E-001  0.46878832E-001  0.48223877E-001  0.48290096E-001  0.12277104E+000  0.12293963E+000
     0.2669     0.0701     0.0000  0.24270640E-003  0.24342092E-003  0.24413201E-003  0.24485072E-003  0.28428916E-003  0.28512609E-003
     0.2669     0.1052     0.0000  0.50585082E-002  0.50587975E-002  0.50059834E-002  0.50062696E-002  0.39194886E-002  0.39197127E-002
     0.2669     0.1403     0.0000  0.84755186E-002  0.84760190E-002  0.83607587E-002  0.83612522E-002  0.61093728E-002  0.61097335E-002
     0.2669     0.1754     0.0000  0.32274052E-003  0.32274233E-003  0.32409902E-003  0.32410084E-003  0.36105610E-003  0.36105813E-003
     0.2669     0.2104     0.0000  0.16291597E-004  0.16286117E-004  0.16320188E-004  0.16314698E-004  0.17060159E-004  0.17054420E-004
     0.2669     0.2455     0.0000  0.60645847E-005  0.60623666E-005  0.60720203E-005  0.60697995E-005  0.62624472E-005  0.62601568E-005
     0.2669     0.2806     0.0000  0.41728342E-005  0.41718454E-005  0.41768837E-005  0.41758939E-005  0.42800682E-005  0.42790539E-005
     0.2669     0.3157     0.0000  0.28691327E-005  0.28690421E-005  0.28714537E-005  0.28713630E-005  0.29304067E-005  0.29303141E-005
     0.2669     0.3507     0.0000  0.59279430E-006  0.59262649E-006  0.59322075E-006  0.59305282E-006  0.60403346E-006  0.60386247E-006
     0.2669     0.3858     0.0000  0.28691165E-005  0.28690573E-005  0.28714375E-005  0.28713782E-005  0.29303902E-005  0.29303297E-005
     0.2669     0.4209     0.0000  0.41719410E-005  0.41727378E-005  0.41759896E-005  0.41767872E-005  0.42791520E-005  0.42799693E-005
     0.2669     0.4559     0.0000  0.60625178E-005  0.60644331E-005  0.60699509E-005  0.60718685E-005  0.62603129E-005  0.62622906E-005
     0.2669     0.4910     0.0000  0.16286425E-004  0.16291291E-004  0.16315007E-004  0.16319882E-004  0.17054742E-004  0.17059838E-004
     0.2669     0.5261     0.0000  0.32274392E-003  0.32273976E-003  0.32410243E-003  0.32409826E-003  0.36105993E-003  0.36105527E-003
     0.2669     0.5612     0.0000  0.84760268E-002  0.84755091E-002  0.83612599E-002  0.83607493E-002  0.61097391E-002  0.61093660E-002
     0.2669     0.5962     0.0000  0.50587936E-002  0.50584943E-002  0.50062658E-002  0.50059696E-002  0.39197104E-002  0.39194785E-002
     0.2669     0.6313     0.0000  0.24342405E-003  0.24270504E-003  0.24485388E-003  0.24413064E-003  0.28512989E-003  0.28428769E-003
     0.2669     0.6664     0.0000  0.46878577E-001  0.46814391E-001  0.48289827E-001  0.48223709E-001  0.12293829E+000  0.12276997E+000
     0.3050     0.0000     0.0000  0.29586740E-002  0.29579343E-002  0.29225622E-002  0.29218315E-002  0.21982402E-002  0.21976906E-002
     0.3050     0.0351     0.0000  0.17389030E-002  0.17505701E-002  0.17547700E-002  0.17665435E-002  0.22343708E-002  0.22493621E-002
     0.3050     0.0701     0.0000  0.44717693E-001  0.44708736E-001  0.46183956E-001  0.46174706E-001  0.13097777E+000  0.13095153E+000
     0.3050     0.1052     0.0000  0.12210002E-001  0.12210147E-001  0.12033236E-001  0.12033379E-001  0.86182390E-002  0.86183413E-002
     0.3050     0.1403     0.0000  0.74570823E-003  0.74573074E-003  0.74953414E-003  0.74955676E-003  0.85563014E-003  0.85565597E-003
     0.3050     0.1754     0.0000  0.24063006E-004  0.24060442E-004  0.24104309E-004  0.24101740E-004  0.25172447E-004  0.25169764E-004
     0.3050     0.2104     0.0000  0.52751565E-005  0.52725616E-005  0.52814113E-005  0.52788132E-005  0.54414674E-005  0.54387907E-005
     0.3050     0.2455     0.0000  0.52205580E-005  0.52186786E-005  0.52257568E-005  0.52238755E-005  0.53582925E-005  0.53563635E-005
     0.3050     0.2806     0.0000  0.50952708E-005  0.50936995E-005  0.50997243E-005  0.50981516E-005  0.52129866E-005  0.52113790E-005
     0.3050     0.3157     0.0000  0.41648515E-005  0.41639341E-005  0.41681096E-005  0.41671915E-005  0.42508221E-005  0.42498858E-005
     0.3050     0.3507     0.0000  0.14353877E-005  0.14351912E-005  0.14364371E-005  0.14362405E-005  0.14630515E-005  0.14628512E-005
     0.3050     0.3858     0.0000  0.41640187E-005  0.41647665E-005  0.41672762E-005  0.41680246E-005  0.42499721E-005  0.42507354E-005
     0.3050     0.4209     0.0000  0.50937759E-005  0.50951939E-005  0.50982281E-005  0.50996473E-005  0.52114572E-005  0.52129080E-005
     0.3050     0.4559     0.0000  0.52187686E-005  0.52204680E-005  0.52239657E-005  0.52256667E-005  0.53564559E-005  0.53582001E-005
     0.3050     0.4910     0.0000  0.52726766E-005  0.52750420E-005  0.52789284E-005  0.52812966E-005  0.54389093E-005  0.54413492E-005
     0.3050     0.5261     0.0000  0.24060611E-004  0.24062870E-004  0.24101909E-004  0.24104173E-004  0.25169941E-004  0.25172305E-004
     0.3050     0.5612     0.0000  0.74573140E-003  0.74570744E-003  0.74955743E-003  0.74953335E-003  0.85565673E-003  0.85562924E-003
     0.3050     0.5962     0.0000  0.12210152E-001  0.12209994E-001  0.12033385E-001  0.12033228E-001  0.86183456E-002  0.86182334E-002
     0.3050     0.6313     0.0000  0.44708542E-001  0.44717432E-001  0.46174502E-001  0.46183683E-001  0.13095052E+000  0.13097656E+000
     0.3050     0.6664     0.0000  0.17506489E-002  0.17388321E-002  0.17666231E-002  0.17546985E-002  0.22494639E-002  0.22342801E-002
     0.3432     0.0000     0.0000  0.25887547E-002  0.25879795E-002  0.26248752E-002  0.26240892E-002  0.38453472E-002  0.38441957E-002
     0.3432     0.0351     0.0000  0.92130026E-001  0.92268687E-001  0.95618276E-001  0.95762187E-001  0.33803679E+000  0.33854556E+000
     0.3432     0.0701     0.0000  0.68721948E-001  0.68692888E-001  0.66559554E-001  0.66531409E-001  0.34123845E-001  0.34109415E-001
     0.3432     0.1052     0.0000  0.23605430E-002  0.23601370E-002  0.23779457E-002  0.23775368E-002  0.28841323E-002  0.28836364E-002
     0.3432     0.1403     0.0000  0.56926705E-004  0.56917621E-004  0.57031530E-004  0.57022429E-004  0.59749199E-004  0.59739664E-004
     0.3432     0.1754     0.0000  0.45209827E-005  0.45195742E-005  0.45258308E-005  0.45244207E-005  0.46496112E-005  0.46481626E-005
     0.3432     0.2104     0.0000  0.30076314E-005  0.30055497E-005  0.30103473E-005  0.30082637E-005  0.30794600E-005  0.30773286E-005
     0.3432     0.2455     0.0000  0.41661007E-005  0.41633817E-005  0.41695920E-005  0.41668707E-005  0.42583214E-005  0.42555422E-005
     0.3432     0.2806     0.0000  0.48452277E-005  0.48412008E-005  0.48490806E-005  0.48450504E-005  0.49469156E-005  0.49428041E-005
     0.3432     0.3157     0.0000  0.41424854E-005  0.41376581E-005  0.41456438E-005  0.41408127E-005  0.42257912E-005  0.42208668E-005
     0.3432     0.3507     0.0000  0.22776131E-005  0.22774729E-005  0.22793139E-005  0.22791737E-005  0.23224626E-005  0.23223197E-005
     0.3432     0.3858     0.0000  0.41377465E-005  0.41423970E-005  0.41409012E-005  0.41455553E-005  0.42209570E-005  0.42257010E-005
     0.3432     0.4209     0.0000  0.48412608E-005  0.48451681E-005  0.48451105E-005  0.48490209E-005  0.49428654E-005  0.49468547E-005
     0.3432     0.4559     0.0000  0.41634347E-005  0.41660464E-005  0.41669237E-005  0.41695377E-005  0.42555964E-005  0.42582660E-005
     0.3432     0.4910     0.0000  0.30056027E-005  0.30075798E-005  0.30083168E-005  0.30102957E-005  0.30773829E-005  0.30794072E-005
     0.3432     0.5261     0.0000  0.45196240E-005  0.45209359E-005  0.45244706E-005  0.45257839E-005  0.46482138E-005  0.46495630E-005
     0.3432     0.5612     0.0000  0.56917679E-004  0.56926650E-004  0.57022488E-004  0.57031475E-004  0.59739725E-004  0.59749141E-004
     0.3432     0.5962     0.0000  0.23601380E-002  0.23605417E-002  0.23775378E-002  0.23779444E-002  0.28836376E-002  0.28841308E-002
     0.3432     0.6313     0.0000  0.68692596E-001  0.68721570E-001  0.66531131E-001  0.66559193E-001  0.34109319E-001  0.34123706E-001
     0.3432     0.6664     0.0000  0.92268876E-001  0.92129762E-001  0.95762383E-001  0.95618001E-001  0.33854625E+000  0.33803582E+000
